product_id,category,stock_level,reorder_point,reorder_frequency_days,lead_time_days,daily_demand,demand_std_dev,item_popularity_score,storage_location_id,zone,picking_time_seconds,handling_cost_per_unit,unit_price,holding_cost_per_unit_day,stockout_count_last_month,order_fulfillment_rate,total_orders_last_month,turnover_ratio,layout_efficiency_score,last_restock_date,forecasted_demand_next_7d,KPI_score,product_line,days_of_supply,stock_status,stock_value,excess_value
ITM10494,Automotive,67,22,13,3,14.23,7.74,0.3,L86,A,53,0.62,54.99,1.04,4,0.82,996,3.33,0.76,2024-11-10,42.53,0.576,Warehouse Equipment,4.708362614195361,Understock,3684.33,0.0
ITM10495,Electronics,203,79,13,8,33.73,1.45,0.1,L14,D,61,1.48,192.14,0.85,2,0.98,932,14.74,0.77,2024-04-11,133.83,0.822,Industrial Hardware,6.0183812629706495,Understock,39004.42,0.0
ITM10496,Groceries,339,76,7,7,40.51,4.27,0.94,L46,D,43,2.47,94.38,0.81,5,0.82,235,13.94,1.0,2024-08-18,196.56,0.769,MRO Supplies,8.368304122438904,Understock,31994.82,0.0
ITM10497,Electronics,206,67,13,7,9.04,1.48,0.38,L100,A,30,3.14,108.74,1.29,6,0.76,219,12.26,0.76,2024-10-30,201.86,0.618,Industrial Hardware,22.787610619469028,Understock,22400.44,0.0
ITM10498,Electronics,109,91,6,2,22.68,8.45,0.28,L72,A,33,2.73,68.93,0.43,2,0.74,852,14.21,0.3,2024-08-07,241.06,0.714,Industrial Hardware,4.805996472663139,Understock,7513.370000000001,0.0
ITM10499,Electronics,465,84,6,8,25.2,5.73,0.34,L53,B,53,4.62,101.4,0.82,8,0.96,593,1.85,0.7,2024-07-18,246.35,0.515,Industrial Hardware,18.452380952380953,Understock,47151.0,0.0
ITM10500,Pharma,351,93,7,7,16.29,7.06,0.4,L80,B,123,4.72,151.24,1.75,9,0.71,487,9.84,0.62,2024-01-03,183.34,0.442,Safety Products,21.54696132596685,Understock,53085.240000000005,0.0
ITM10501,Electronics,158,73,4,5,24.61,6.98,0.53,L96,D,178,0.98,101.65,1.49,0,0.99,350,4.85,0.93,2024-12-26,112.41,0.7,Industrial Hardware,6.42015440877692,Understock,16060.7,0.0
ITM10502,Automotive,376,78,11,4,16.56,8.5,0.16,L20,C,166,1.12,69.81,0.21,6,0.83,737,11.72,0.75,2024-04-19,24.88,0.731,Warehouse Equipment,22.705314009661837,Understock,26248.56,0.0
ITM10503,Groceries,108,92,4,5,18.68,1.76,0.15,L31,D,112,2.11,28.24,1.08,3,0.77,413,2.34,0.61,2024-04-15,20.4,0.539,MRO Supplies,5.781584582441114,Understock,3049.9199999999996,0.0
ITM10504,Groceries,293,95,12,6,33.8,6.77,0.36,L21,B,143,2.4,186.37,0.27,6,0.89,903,4.62,0.7,2024-05-22,42.85,0.633,MRO Supplies,8.668639053254438,Understock,54606.41,0.0
ITM10505,Electronics,38,68,4,5,32.0,5.96,0.37,L23,D,65,3.14,175.61,1.92,8,0.74,226,12.9,0.55,2024-12-26,295.31,0.478,Industrial Hardware,1.1875,Understock,6673.18,0.0
ITM10506,Pharma,490,69,12,8,12.38,0.79,0.21,L53,B,23,3.98,160.36,0.56,8,0.72,851,11.49,0.61,2024-02-02,237.93,0.603,Safety Products,39.57996768982229,Understock,78576.40000000001,0.0
ITM10507,Pharma,330,92,11,3,44.98,2.41,0.46,L4,B,110,1.11,141.87,1.87,0,0.95,193,14.89,0.78,2024-10-22,127.41,0.758,Safety Products,7.336594041796355,Understock,46817.1,0.0
ITM10508,Automotive,377,71,5,7,43.28,3.04,0.36,L23,C,10,4.11,107.95,1.68,9,0.83,572,10.02,0.26,2024-02-22,145.2,0.404,Warehouse Equipment,8.710720887245841,Understock,40697.15,0.0
ITM10509,Electronics,393,25,12,8,25.95,1.19,0.12,L95,C,21,3.25,180.51,1.15,3,0.86,530,5.24,0.69,2024-10-01,223.84,0.605,Industrial Hardware,15.144508670520231,Understock,70940.43,0.0
ITM10510,Groceries,485,97,9,7,22.23,3.87,0.9,L43,B,124,4.91,160.42,0.74,6,0.75,541,8.67,0.27,2024-04-05,159.18,0.526,MRO Supplies,21.81736392262708,Understock,77803.7,0.0
ITM10511,Pharma,173,77,6,9,19.47,0.76,0.9,L53,A,115,3.43,165.04,1.73,9,0.72,535,14.22,0.88,2024-07-06,114.52,0.557,Safety Products,8.885464817668208,Understock,28551.92,0.0
ITM10512,Electronics,409,24,8,3,35.66,5.76,0.29,L86,C,161,3.72,68.81,0.39,5,0.81,708,10.12,0.95,2024-06-15,111.37,0.748,Industrial Hardware,11.46943353897925,Understock,28143.29,0.0
ITM10513,Pharma,279,98,6,7,33.91,2.51,0.25,L95,B,46,1.38,90.46,0.44,8,0.85,909,13.34,0.82,2024-04-10,70.8,0.708,Safety Products,8.227661456797406,Understock,25238.339999999997,0.0
ITM10514,Pharma,127,64,12,5,10.61,3.23,0.59,L32,A,12,3.96,144.29,0.53,6,0.93,974,1.32,0.77,2024-08-22,266.83,0.585,Safety Products,11.969839773798304,Understock,18324.829999999998,0.0
ITM10515,Groceries,390,44,9,9,33.9,9.15,0.67,L35,A,164,0.86,80.5,1.24,2,0.85,534,6.17,0.95,2024-02-28,130.1,0.678,MRO Supplies,11.504424778761063,Understock,31395.0,0.0
ITM10516,Apparel,304,64,3,9,13.37,5.28,0.96,L21,D,62,3.45,103.86,0.7,6,0.93,871,14.09,0.37,2024-05-14,228.19,0.658,Packaging,22.73747195213164,Understock,31573.44,0.0
ITM10517,Automotive,78,23,5,6,1.91,3.06,0.44,L90,D,109,0.75,132.84,1.98,9,0.73,486,1.55,0.38,2024-12-09,176.39,0.265,Warehouse Equipment,40.83769633507853,Healthy,10361.52,0.0
ITM10518,Automotive,144,58,5,9,35.26,6.19,0.66,L14,C,26,1.02,93.17,0.47,4,0.72,244,8.27,0.58,2024-09-07,228.69,0.643,Warehouse Equipment,4.083947816222349,Understock,13416.48,0.0
ITM10519,Groceries,373,92,3,9,32.59,2.42,0.89,L49,A,122,0.99,160.68,1.63,1,0.75,515,5.85,0.21,2024-09-27,103.06,0.487,MRO Supplies,11.445228597729363,Understock,59933.64,0.0
ITM10520,Pharma,292,16,8,2,21.13,1.21,0.5,L5,C,119,0.74,32.09,0.28,9,0.93,125,10.05,0.97,2024-11-23,228.08,0.706,Safety Products,13.819214387127309,Understock,9370.28,0.0
ITM10521,Electronics,126,39,13,3,26.76,0.7,0.21,L61,B,152,1.95,146.43,0.77,2,0.93,209,3.27,0.23,2024-06-09,239.09,0.559,Industrial Hardware,4.708520179372197,Understock,18450.18,0.0
ITM10522,Pharma,318,92,11,5,47.41,9.54,0.44,L29,C,176,4.97,37.59,0.56,5,0.74,539,10.15,0.68,2024-11-01,40.24,0.663,Safety Products,6.707445686564016,Understock,11953.62,0.0
ITM10523,Groceries,264,58,10,8,30.16,7.38,0.22,L26,A,13,2.07,188.19,1.96,5,0.71,149,14.89,0.48,2024-07-17,36.52,0.541,MRO Supplies,8.753315649867375,Understock,49682.159999999996,0.0
ITM10524,Automotive,355,98,13,5,33.24,8.1,0.11,L59,D,154,3.92,69.67,0.15,6,0.91,165,4.8,0.28,2024-11-08,295.79,0.567,Warehouse Equipment,10.679903730445247,Understock,24732.850000000002,0.0
ITM10525,Pharma,469,25,9,5,4.13,9.82,0.78,L45,C,148,1.1,161.13,1.47,5,0.96,429,7.46,0.22,2024-07-19,44.21,0.488,Safety Products,113.55932203389831,Overstock,75569.97,63485.22
ITM10526,Automotive,437,60,12,2,9.13,9.35,0.31,L40,D,21,2.55,109.07,0.57,8,0.93,644,1.42,0.41,2024-10-27,208.6,0.47,Warehouse Equipment,47.864184008762315,Understock,47663.59,0.0
ITM10527,Electronics,266,81,10,4,15.75,7.5,0.1,L30,C,41,1.33,27.31,1.64,4,0.76,873,7.08,0.29,2024-02-28,226.87,0.46,Industrial Hardware,16.88888888888889,Understock,7264.46,0.0
ITM10528,Automotive,27,91,8,7,27.43,7.09,0.89,L29,B,164,1.36,120.69,0.69,4,0.88,112,6.68,0.95,2024-06-27,28.42,0.706,Warehouse Equipment,0.984323733138899,Understock,3258.63,0.0
ITM10529,Automotive,160,89,11,7,39.05,3.7,0.5,L4,A,52,0.95,183.31,0.46,7,0.93,181,8.91,0.4,2024-06-29,226.49,0.599,Warehouse Equipment,4.097311139564661,Understock,29329.6,0.0
ITM10530,Apparel,381,92,5,8,16.74,1.49,0.31,L85,C,113,2.44,39.87,1.42,7,0.78,297,4.59,0.28,2024-08-22,131.66,0.391,Packaging,22.759856630824373,Understock,15190.47,0.0
ITM10531,Apparel,27,51,12,9,18.46,5.95,0.34,L25,B,102,0.84,71.05,0.59,0,0.86,444,5.6,0.82,2024-11-12,89.66,0.752,Packaging,1.4626218851570965,Understock,1918.35,0.0
ITM10532,Apparel,497,26,12,6,13.55,5.97,0.32,L52,B,52,4.59,93.44,1.02,2,0.79,692,9.54,0.53,2024-03-29,202.95,0.649,Packaging,36.678966789667896,Healthy,46439.68,0.0
ITM10533,Automotive,371,72,11,8,13.48,9.55,0.28,L43,B,140,2.52,62.26,0.35,5,0.77,460,13.72,0.87,2024-12-10,251.61,0.776,Warehouse Equipment,27.522255192878337,Understock,23098.46,0.0
ITM10534,Groceries,113,54,6,4,47.49,4.7,0.86,L36,D,166,4.27,189.32,1.48,5,0.99,928,4.29,0.87,2024-12-27,176.11,0.581,MRO Supplies,2.3794483049062958,Understock,21393.16,0.0
ITM10535,Automotive,340,86,9,7,32.14,7.06,0.25,L9,D,94,4.91,81.73,0.87,0,0.97,477,10.48,0.99,2024-06-01,262.48,0.845,Warehouse Equipment,10.578718108276291,Understock,27788.2,0.0
ITM10536,Groceries,446,16,11,6,8.64,5.96,0.61,L99,B,44,3.55,135.03,0.37,1,0.83,963,8.33,0.84,2024-11-10,16.48,0.788,MRO Supplies,51.62037037037037,Overstock,60223.38,53741.94
ITM10537,Groceries,58,36,4,8,36.39,2.18,0.17,L36,B,126,4.56,52.54,1.51,9,0.74,719,2.46,0.37,2024-10-29,224.2,0.324,MRO Supplies,1.5938444627644957,Understock,3047.32,0.0
ITM10538,Apparel,100,19,4,6,36.38,6.12,0.95,L45,C,176,1.11,51.74,0.3,6,0.92,777,8.92,0.67,2024-02-13,59.13,0.687,Packaging,2.7487630566245187,Understock,5174.0,0.0
ITM10539,Pharma,206,43,11,5,33.66,5.63,0.64,L83,C,161,4.23,43.41,1.19,0,0.78,375,10.92,0.62,2024-12-10,92.96,0.707,Safety Products,6.120023767082591,Understock,8942.46,0.0
ITM10540,Electronics,103,45,14,3,7.6,5.19,0.91,L66,A,29,1.72,92.61,1.25,9,0.75,992,9.38,0.61,2024-03-09,175.95,0.492,Industrial Hardware,13.55263157894737,Understock,9538.83,0.0
ITM10541,Apparel,107,34,5,5,20.99,5.38,0.46,L52,C,152,2.63,111.24,1.87,4,0.81,595,2.46,0.44,2024-06-09,89.59,0.416,Packaging,5.097665555026204,Understock,11902.68,0.0
ITM10542,Apparel,261,15,11,2,6.23,2.06,0.83,L87,A,94,3.41,12.04,0.39,0,0.86,424,12.96,0.37,2024-03-01,58.76,0.78,Packaging,41.89406099518459,Healthy,3142.4399999999996,0.0
ITM10543,Pharma,361,33,7,9,41.01,4.9,0.87,L69,A,126,4.57,168.26,1.34,5,0.73,893,1.57,0.77,2024-05-02,266.79,0.487,Safety Products,8.802731041209462,Understock,60741.85999999999,0.0
ITM10544,Electronics,112,27,8,7,33.1,6.25,0.73,L43,A,115,4.6,107.42,0.82,6,0.87,347,4.3,0.28,2024-06-05,272.95,0.485,Industrial Hardware,3.3836858006042294,Understock,12031.04,0.0
ITM10545,Automotive,105,96,4,6,25.85,5.15,0.18,L4,D,155,0.91,39.87,0.86,7,0.7,328,9.62,0.24,2024-02-29,20.55,0.49,Warehouse Equipment,4.061895551257253,Understock,4186.349999999999,0.0
ITM10546,Automotive,63,15,10,8,17.81,5.14,0.11,L15,C,114,2.14,22.79,1.05,2,0.97,345,4.05,0.5,2024-04-03,155.04,0.603,Warehouse Equipment,3.5373385738349246,Understock,1435.77,0.0
ITM10547,Apparel,156,38,13,9,10.03,1.24,0.25,L34,B,102,4.07,22.01,0.54,2,0.98,576,2.43,0.8,2024-07-10,69.07,0.694,Packaging,15.553339980059821,Understock,3433.5600000000004,0.0
ITM10548,Electronics,440,34,11,3,6.22,2.31,0.21,L23,A,50,3.66,58.95,0.98,0,0.92,164,8.17,0.89,2024-12-21,260.39,0.773,Industrial Hardware,70.7395498392283,Healthy,25938.0,0.0
ITM10549,Apparel,93,64,4,8,48.49,3.55,0.75,L75,B,109,0.62,104.87,1.41,2,0.84,542,11.11,0.63,2024-03-13,144.13,0.661,Packaging,1.9179212208702825,Understock,9752.91,0.0
ITM10550,Groceries,55,90,8,7,10.78,4.48,0.6,L34,A,78,2.52,173.45,0.97,4,0.78,106,6.75,0.87,2024-09-18,148.75,0.643,MRO Supplies,5.1020408163265305,Understock,9539.75,0.0
ITM10551,Apparel,120,55,8,6,3.93,6.14,0.57,L5,C,115,4.23,181.56,0.18,5,0.92,928,10.78,0.22,2024-07-17,191.97,0.654,Packaging,30.534351145038165,Understock,21787.2,0.0
ITM10552,Apparel,495,33,10,6,48.12,8.7,0.33,L14,A,148,3.82,168.14,0.59,2,0.98,191,13.05,0.56,2024-08-02,26.13,0.783,Packaging,10.286783042394015,Understock,83229.29999999999,0.0
ITM10553,Automotive,175,84,12,5,27.9,2.01,0.24,L77,C,155,2.35,72.43,0.77,3,0.75,768,14.42,0.31,2024-11-01,46.92,0.667,Warehouse Equipment,6.272401433691757,Understock,12675.250000000002,0.0
ITM10554,Automotive,445,35,14,3,40.04,0.64,0.29,L56,B,149,3.81,68.25,0.77,4,0.84,701,4.27,0.67,2024-03-11,154.53,0.602,Warehouse Equipment,11.113886113886114,Understock,30371.25,0.0
ITM10555,Automotive,274,37,7,3,3.14,4.77,0.46,L45,C,153,2.98,197.62,0.25,4,0.79,668,9.48,0.94,2024-10-21,290.35,0.767,Warehouse Equipment,87.26114649681529,Healthy,54147.880000000005,0.0
ITM10556,Groceries,190,12,11,7,28.78,4.6,0.77,L94,B,36,4.61,139.44,0.95,8,0.81,934,4.74,0.21,2024-07-15,254.65,0.412,MRO Supplies,6.60180681028492,Understock,26493.6,0.0
ITM10557,Automotive,488,84,3,6,20.51,5.74,0.33,L41,C,109,3.14,67.94,1.41,7,0.82,852,13.19,0.73,2024-08-04,267.91,0.605,Warehouse Equipment,23.79327157484154,Understock,33154.72,0.0
ITM10558,Electronics,235,47,11,9,38.83,8.42,0.73,L56,A,154,2.3,72.53,0.19,0,0.99,458,13.46,0.83,2024-04-05,49.77,0.924,Industrial Hardware,6.052021632758177,Understock,17044.55,0.0
ITM10559,Pharma,189,70,12,3,2.88,8.12,0.54,L78,A,94,4.38,92.58,1.53,1,0.78,127,5.51,0.8,2024-09-06,288.0,0.616,Safety Products,65.625,Understock,17497.62,0.0
ITM10560,Electronics,271,87,9,3,20.68,1.45,0.9,L66,C,128,0.72,128.14,1.91,4,0.85,51,10.03,0.22,2024-11-21,221.7,0.477,Industrial Hardware,13.104448742746616,Understock,34725.939999999995,0.0
ITM10561,Electronics,379,60,6,8,40.15,9.37,0.31,L15,B,40,4.55,180.62,0.12,2,0.99,835,13.43,0.34,2024-10-02,104.45,0.793,Industrial Hardware,9.439601494396015,Understock,68454.98,0.0
ITM10562,Automotive,341,99,5,7,26.61,1.55,0.51,L50,B,118,3.63,47.68,0.47,6,0.84,84,8.12,0.28,2024-12-21,260.7,0.565,Warehouse Equipment,12.814731304021045,Understock,16258.88,0.0
ITM10563,Pharma,74,57,12,5,27.95,6.53,0.19,L74,B,172,4.73,26.04,1.13,5,0.96,826,11.09,0.27,2024-11-26,226.72,0.581,Safety Products,2.6475849731663685,Understock,1926.96,0.0
ITM10564,Pharma,475,30,13,8,5.76,6.89,0.4,L25,C,36,1.63,87.09,0.51,1,0.72,444,12.21,0.78,2024-03-29,223.59,0.792,Safety Products,82.46527777777779,Healthy,41367.75,0.0
ITM10565,Pharma,451,63,8,8,7.48,6.96,0.56,L33,C,96,3.63,56.64,1.55,7,0.99,267,13.21,0.54,2024-10-11,223.04,0.587,Safety Products,60.29411764705882,Understock,25544.64,0.0
ITM10566,Groceries,110,65,14,4,34.17,3.02,0.76,L6,C,169,4.14,119.45,0.69,4,0.76,116,8.21,0.78,2024-03-26,242.25,0.668,MRO Supplies,3.2191981270119987,Understock,13139.5,0.0
ITM10567,Automotive,297,68,3,2,34.08,3.64,0.28,L91,C,26,3.66,142.85,0.66,5,0.99,118,14.19,0.49,2024-09-07,285.07,0.719,Warehouse Equipment,8.714788732394366,Understock,42426.45,0.0
ITM10568,Pharma,120,81,5,4,48.98,5.71,0.3,L56,B,20,1.45,69.04,0.1,7,0.75,273,9.81,0.29,2024-05-27,49.69,0.589,Safety Products,2.449979583503471,Understock,8284.800000000001,0.0
ITM10569,Groceries,174,60,4,3,35.89,2.4,0.67,L1,B,138,1.74,140.24,0.61,5,0.83,410,3.12,0.77,2024-03-12,299.86,0.601,MRO Supplies,4.848147116188353,Understock,24401.760000000002,0.0
ITM10570,Apparel,396,29,13,6,25.17,0.69,0.44,L67,D,91,3.05,75.2,0.51,9,0.79,507,9.57,0.7,2024-04-05,262.98,0.595,Packaging,15.73301549463647,Understock,29779.2,0.0
ITM10571,Apparel,368,95,11,2,43.01,5.84,0.53,L69,C,58,2.51,130.64,0.75,2,0.83,343,5.18,0.29,2024-06-10,138.07,0.578,Packaging,8.556149732620321,Understock,48075.52,0.0
ITM10572,Groceries,470,68,5,2,6.12,4.92,0.85,L88,D,50,3.81,130.28,0.38,6,0.78,375,6.21,0.94,2024-08-18,55.66,0.669,MRO Supplies,76.79738562091504,Healthy,61231.6,0.0
ITM10573,Groceries,383,80,4,6,23.02,6.74,0.55,L93,C,29,2.2,62.85,1.23,3,0.99,252,12.32,0.45,2024-11-13,141.6,0.669,MRO Supplies,16.637706342311034,Understock,24071.55,0.0
ITM10574,Automotive,160,18,6,2,15.07,1.89,0.69,L95,D,80,4.37,130.79,0.55,5,0.79,642,14.63,0.72,2024-01-28,235.8,0.742,Warehouse Equipment,10.617120106171201,Understock,20926.399999999998,0.0
ITM10575,Automotive,192,10,4,6,6.13,8.49,0.69,L95,B,46,2.44,82.38,1.68,5,0.9,627,13.18,0.23,2024-07-02,184.71,0.534,Warehouse Equipment,31.32137030995106,Overstock,15816.96,13345.56
ITM10576,Apparel,29,38,3,2,38.41,1.89,0.82,L86,B,135,0.68,73.93,0.64,4,0.74,346,5.56,0.55,2024-01-05,91.07,0.588,Packaging,0.7550117156990368,Understock,2143.9700000000003,0.0
ITM10577,Pharma,247,72,8,8,26.03,8.97,0.67,L26,D,153,0.58,64.96,0.5,0,0.95,841,7.35,0.97,2024-09-05,127.97,0.832,Safety Products,9.489051094890511,Understock,16045.119999999999,0.0
ITM10578,Apparel,284,81,12,9,28.28,4.77,0.16,L47,A,48,3.41,75.67,0.21,7,0.86,995,14.77,0.91,2024-03-10,286.75,0.79,Packaging,10.042432814710041,Understock,21490.28,0.0
ITM10579,Pharma,457,65,10,7,21.15,5.72,0.41,L56,C,118,2.93,159.48,1.51,9,0.99,310,13.93,0.38,2024-04-09,243.11,0.529,Safety Products,21.607565011820334,Understock,72882.36,0.0
ITM10580,Pharma,267,77,12,7,23.56,9.02,0.99,L9,D,73,2.94,56.58,1.07,1,0.83,838,14.68,0.9,2024-07-15,45.98,0.815,Safety Products,11.332767402376911,Understock,15106.859999999999,0.0
ITM10581,Automotive,266,44,12,4,6.68,3.35,0.28,L86,D,32,4.06,139.58,0.32,3,0.76,567,7.06,0.43,2024-10-14,168.16,0.64,Warehouse Equipment,39.82035928143713,Understock,37128.280000000006,0.0
ITM10582,Electronics,174,12,4,8,33.97,2.23,0.63,L43,A,41,2.19,181.12,0.52,2,0.8,181,12.21,0.88,2024-09-15,279.99,0.807,Industrial Hardware,5.122166617603768,Understock,31514.88,0.0
ITM10583,Electronics,53,16,11,2,22.19,4.73,0.86,L80,B,132,4.98,76.58,2.0,5,0.92,826,13.2,0.78,2024-11-30,19.95,0.616,Industrial Hardware,2.388463271744029,Understock,4058.74,0.0
ITM10584,Groceries,148,36,5,5,41.02,2.82,0.63,L41,D,28,4.75,15.61,1.63,0,0.9,374,1.62,0.48,2024-09-10,22.34,0.535,MRO Supplies,3.607996099463676,Understock,2310.2799999999997,0.0
ITM10585,Automotive,179,10,10,6,10.62,5.51,0.44,L85,B,115,0.56,14.68,0.76,8,0.93,117,4.73,0.93,2024-07-28,217.85,0.599,Warehouse Equipment,16.854990583804145,Healthy,2627.72,0.0
ITM10586,Pharma,108,89,14,8,11.05,3.11,0.17,L16,C,76,4.53,36.51,1.13,4,0.72,175,13.37,0.59,2024-12-16,176.91,0.647,Safety Products,9.773755656108596,Understock,3943.08,0.0
ITM10587,Electronics,112,80,10,2,32.64,8.71,0.43,L93,A,176,3.56,30.91,0.89,4,0.87,442,6.44,0.45,2024-09-08,23.34,0.581,Industrial Hardware,3.4313725490196076,Understock,3461.92,0.0
ITM10588,Pharma,346,53,5,7,42.45,6.27,0.26,L39,B,98,2.76,152.14,0.17,3,0.98,451,4.9,0.42,2024-07-31,298.84,0.668,Safety Products,8.150765606595995,Understock,52640.439999999995,0.0
ITM10589,Electronics,260,96,5,7,24.14,0.5,0.96,L65,D,69,3.12,66.02,1.58,3,0.73,876,4.82,0.95,2024-12-29,178.23,0.582,Industrial Hardware,10.770505385252692,Understock,17165.2,0.0
ITM10590,Electronics,342,50,14,6,36.62,8.15,0.74,L40,A,20,4.29,133.98,1.46,0,0.73,732,6.26,0.81,2024-08-15,152.66,0.645,Industrial Hardware,9.339158929546697,Understock,45821.159999999996,0.0
ITM10591,Electronics,487,84,8,5,49.97,3.64,0.77,L86,A,58,4.78,18.07,0.88,8,0.91,385,4.42,0.48,2024-09-07,139.83,0.489,Industrial Hardware,9.745847508505102,Understock,8800.09,0.0
ITM10592,Automotive,423,51,3,2,49.52,3.54,0.49,L53,A,152,3.02,66.19,1.71,8,0.79,78,1.05,0.4,2024-03-26,213.2,0.321,Warehouse Equipment,8.54200323101777,Understock,27998.37,0.0
ITM10593,Apparel,136,42,6,2,37.47,4.14,0.2,L42,A,137,1.32,54.49,1.12,3,0.9,737,3.42,0.37,2024-02-12,142.92,0.528,Packaging,3.629570322925007,Understock,7410.64,0.0
ITM10594,Pharma,113,59,3,5,37.24,6.49,0.34,L52,A,70,3.38,62.61,0.22,9,0.86,868,13.36,0.4,2024-10-16,201.13,0.628,Safety Products,3.0343716433941994,Understock,7074.93,0.0
ITM10595,Automotive,182,72,5,5,13.13,4.7,0.33,L90,C,152,0.84,46.24,0.59,9,1.0,987,2.06,0.29,2024-01-16,151.62,0.446,Warehouse Equipment,13.861386138613861,Understock,8415.68,0.0
ITM10596,Automotive,118,46,11,5,41.84,6.47,0.54,L38,C,14,3.36,127.4,0.98,3,0.97,853,6.78,0.59,2024-04-22,187.11,0.644,Warehouse Equipment,2.820267686424474,Understock,15033.2,0.0
ITM10597,Automotive,132,68,7,7,20.85,1.89,0.51,L71,A,38,4.14,135.91,0.3,6,0.9,893,7.39,0.23,2024-05-29,243.5,0.575,Warehouse Equipment,6.330935251798561,Understock,17940.12,0.0
ITM10598,Automotive,378,90,14,6,48.14,9.72,0.49,L17,D,78,2.09,38.21,1.19,3,0.78,666,11.89,0.21,2024-01-17,246.98,0.578,Warehouse Equipment,7.852098047361861,Understock,14443.380000000001,0.0
ITM10599,Automotive,110,57,7,8,4.99,7.43,0.55,L25,D,159,0.82,150.82,0.33,0,0.78,94,4.54,0.69,2024-05-20,256.22,0.722,Warehouse Equipment,22.044088176352705,Understock,16590.2,0.0
ITM10600,Groceries,365,14,13,9,22.36,2.88,0.99,L54,C,22,3.62,57.51,0.48,8,0.96,150,5.33,0.27,2024-04-25,68.86,0.509,MRO Supplies,16.323792486583184,Healthy,20991.149999999998,0.0
ITM10601,Pharma,225,57,6,5,28.24,7.38,0.37,L86,B,125,2.03,63.76,1.8,1,0.88,275,1.2,0.88,2024-10-02,27.72,0.568,Safety Products,7.967422096317281,Understock,14346.0,0.0
ITM10602,Automotive,36,12,5,6,20.85,5.96,0.65,L49,A,119,1.62,167.47,2.0,4,0.94,468,13.64,0.29,2024-05-27,252.48,0.548,Warehouse Equipment,1.7266187050359711,Understock,6028.92,0.0
ITM10603,Pharma,293,56,7,4,11.32,1.54,0.32,L87,D,166,3.6,181.22,1.15,3,0.83,665,10.6,0.63,2024-03-27,22.27,0.658,Safety Products,25.88339222614841,Understock,53097.46,0.0
ITM10604,Groceries,192,71,13,2,30.06,2.19,0.52,L96,C,89,4.86,166.7,1.28,7,0.73,311,4.68,0.74,2024-08-22,71.91,0.488,MRO Supplies,6.387225548902196,Understock,32006.399999999998,0.0
ITM10605,Groceries,135,23,6,2,38.04,0.89,0.28,L23,C,109,3.85,38.07,1.62,5,0.8,814,13.43,0.38,2024-10-16,162.6,0.553,MRO Supplies,3.548895899053628,Understock,5139.45,0.0
ITM10606,Pharma,368,72,10,9,32.6,8.19,0.6,L79,B,26,2.71,199.86,1.42,6,0.75,726,2.21,0.91,2024-09-10,258.08,0.499,Safety Products,11.288343558282207,Understock,73548.48000000001,0.0
ITM10607,Electronics,487,70,6,9,12.49,5.74,0.34,L73,B,157,3.2,137.71,0.45,1,0.93,341,6.16,0.59,2024-10-08,270.07,0.721,Industrial Hardware,38.99119295436349,Understock,67064.77,0.0
ITM10608,Apparel,200,40,13,3,36.85,3.51,0.13,L39,D,123,1.14,107.03,0.88,3,0.91,261,8.89,0.45,2024-09-18,192.13,0.643,Packaging,5.4274084124830395,Understock,21406.0,0.0
ITM10609,Electronics,110,26,14,4,13.59,1.7,0.83,L52,B,15,4.16,191.42,1.12,3,0.73,705,8.08,0.92,2024-02-27,290.36,0.666,Industrial Hardware,8.094186902133922,Understock,21056.199999999997,0.0
ITM10610,Electronics,101,33,10,8,9.58,5.1,0.22,L71,B,31,3.22,165.3,0.78,1,0.89,505,10.17,0.89,2024-10-20,221.68,0.794,Industrial Hardware,10.542797494780793,Understock,16695.300000000003,0.0
ITM10611,Electronics,343,32,8,9,34.84,5.49,0.43,L1,A,146,4.85,141.43,0.43,9,0.96,285,5.17,0.77,2024-02-28,163.04,0.592,Industrial Hardware,9.845005740528128,Understock,48510.490000000005,0.0
ITM10612,Automotive,468,91,14,5,42.3,7.17,0.53,L39,C,169,4.91,169.3,1.5,3,0.91,583,11.61,0.43,2024-05-17,48.97,0.613,Warehouse Equipment,11.063829787234043,Understock,79232.40000000001,0.0
ITM10613,Groceries,133,59,13,5,24.6,9.71,0.49,L37,C,97,2.1,83.24,0.48,8,0.85,118,6.68,0.51,2024-10-05,134.35,0.553,MRO Supplies,5.40650406504065,Understock,11070.92,0.0
ITM10614,Electronics,276,87,7,8,27.04,4.63,0.75,L27,B,42,4.95,140.04,0.59,7,0.79,630,2.75,0.75,2024-07-06,248.48,0.546,Industrial Hardware,10.207100591715976,Understock,38651.04,0.0
ITM10615,Groceries,77,88,6,7,15.83,4.36,0.64,L56,C,79,4.81,46.21,0.64,0,0.97,295,11.37,0.35,2024-10-04,92.26,0.752,MRO Supplies,4.864181933038535,Understock,3558.17,0.0
ITM10616,Pharma,173,88,6,4,25.24,4.01,0.37,L75,C,58,3.38,197.72,0.41,7,0.83,624,13.77,0.6,2024-01-22,177.7,0.689,Safety Products,6.85419968304279,Understock,34205.56,0.0
ITM10617,Apparel,384,79,14,5,7.47,8.36,0.15,L78,D,113,2.0,121.91,1.71,8,0.96,286,6.1,0.79,2024-08-13,295.2,0.5,Packaging,51.40562248995984,Understock,46813.44,0.0
